record_date,department,student_type,date,time_in,time_out
2019/11/26 2:20:05 PM MST,pstat / stats / actuarial,Graduate student,10/30/2019,17:00,18:30
2019/11/26 2:20:19 PM MST,chemistry,Undergraduate student,10/30/2019,17:00,
2019/11/26 2:20:42 PM MST,psychology,Undergraduate student,10/30/2019,14:20,
2019/11/26 2:20:54 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,14:30,
2019/11/26 2:21:12 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,14:42,16:32
2019/11/26 2:21:39 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,14:50,18:00
2019/11/26 2:21:55 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,15:00,
2019/11/26 2:22:11 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,15:00,
2019/11/26 2:22:23 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,15:00,
2019/11/26 2:22:35 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,15:00,
2019/11/26 2:22:50 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,15:00,
2019/11/26 2:23:00 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,15:00,
2019/11/26 2:23:12 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,15:00,
2019/11/26 2:23:31 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,15:13,
2019/11/26 2:23:56 PM MST,math,Undergraduate student,10/30/2019,15:13,
2019/11/26 2:24:11 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,15:55,
2019/11/26 2:18:04 PM MST,computer science,Undergraduate student,10/30/2019,16:00,20:00
2019/11/15 4:54:51 PM MST,geog,Undergraduate student,10/31/2019,12:12,13:54
2019/11/15 4:56:31 PM MST,geog,Undergraduate student,10/31/2019,12:29,13:42
2019/11/15 4:56:52 PM MST,geog,Undergraduate student,10/31/2019,12:41,16:30
2019/11/15 4:57:19 PM MST,geog,Undergraduate student,10/31/2019,12:41,
2019/11/15 4:57:41 PM MST,econ,Undergraduate student,10/31/2019,12:42,
2019/11/15 4:58:27 PM MST,bren / environmental studies,Undergraduate student,10/31/2019,13:02,13:45
2019/11/15 5:01:00 PM MST,econ,Undergraduate student,10/31/2019,13:10,
2019/11/15 5:01:21 PM MST,econ,Undergraduate student,10/31/2019,13:21,
2019/11/15 5:01:54 PM MST,econ,Undergraduate student,10/31/2019,13:30,15:05
2019/11/15 5:02:21 PM MST,computer science,Graduate student,10/31/2019,14:01,16:50
2019/11/15 5:03:41 PM MST,pstat / stats / actuarial,Undergraduate student,10/31/2019,14:01,
2019/11/15 5:04:03 PM MST,geog,Undergraduate student,10/31/2019,14:00,
2019/11/15 5:04:28 PM MST,biology/eemb/mcdb,Undergraduate student,10/31/2019,14:00,
2019/11/15 5:04:57 PM MST,pstat / stats / actuarial,Undergraduate student,10/31/2019,15:00,17:39
2019/11/15 5:05:30 PM MST,bren / environmental studies,Undergraduate student,10/31/2019,15:00,17:39
2019/11/15 5:06:03 PM MST,art,Undergraduate student,10/31/2019,15:28,17:00
2019/11/15 5:06:31 PM MST,pstat / stats / actuarial,Undergraduate student,10/31/2019,16:26,16:50
2019/11/15 5:06:56 PM MST,computer science,Graduate student,10/31/2019,16:52,
2019/11/16 2:32:40 PM MST,econ,Undergraduate student,10/31/2019,17:00,
2019/11/16 2:33:04 PM MST,econ,Undergraduate student,10/31/2019,17:00,
2019/11/16 2:34:26 PM MST,pstat / stats / actuarial,Undergraduate student,10/31/2019,18:17,
2019/11/16 2:34:41 PM MST,pstat / stats / actuarial,Undergraduate student,10/31/2019,18:20,
2019/11/16 2:35:34 PM MST,pstat / stats / actuarial,Undergraduate student,10/31/2019,18:20,
2019/11/16 2:36:05 PM MST,pstat / stats / actuarial,Undergraduate student,10/31/2019,18:20,19:45
2019/11/16 2:36:57 PM MST,pstat / stats / actuarial,Undergraduate student,10/31/2019,18:20,
2019/11/16 2:37:24 PM MST,pstat / stats / actuarial,Undergraduate student,10/31/2019,18:20,19:50
2019/11/16 2:37:48 PM MST,econ,Undergraduate student,11/1/2019,12:00,13:17
2019/11/16 2:38:59 PM MST,econ,Undergraduate student,11/1/2019,12:00,13:37
2019/11/16 2:39:26 PM MST,econ,Undergraduate student,11/1/2019,12:15,13:50
2019/11/16 2:39:44 PM MST,pstat / stats / actuarial,Undergraduate student,11/1/2019,12:35,
2019/11/16 2:40:27 PM MST,math,Undergraduate student,11/1/2019,12:40,
2019/11/16 2:41:01 PM MST,econ,Undergraduate student,11/1/2019,12:40,14:50
2019/11/16 2:42:08 PM MST,econ,Undergraduate student,11/1/2019,13:21,14:48
2019/11/16 2:43:07 PM MST,econ,Undergraduate student,11/1/2019,13:03,
2019/11/16 2:43:26 PM MST,geog,Undergraduate student,11/1/2019,13:03,
2019/11/16 2:43:43 PM MST,econ,Undergraduate student,11/1/2019,13:41,
2019/11/16 2:44:08 PM MST,pstat / stats / actuarial,Undergraduate student,11/1/2019,15:00,15:30
2019/11/16 2:46:03 PM MST,engineering,Undergraduate student,11/1/2019,16:00,16:30
2019/11/16 2:46:44 PM MST,chemistry,Undergraduate student,11/2/2019,12:30,14:30
2019/11/16 2:47:09 PM MST,geog,Undergraduate student,11/2/2019,13:00,
2019/11/16 2:47:54 PM MST,pstat / stats / actuarial,Undergraduate student,11/2/2019,14:25,14:27
2019/11/16 2:48:52 PM MST,physics,Undergraduate student,11/3/2019,12:00,18:09
2019/11/16 2:49:21 PM MST,bren / environmental studies,Undergraduate student,11/3/2019,13:25,18:05
2019/11/16 2:50:09 PM MST,bren / environmental studies,Undergraduate student,11/3/2019,13:25,18:05
2019/11/16 2:50:38 PM MST,physics,Undergraduate student,11/3/2019,13:13,
2019/11/16 2:51:18 PM MST,geog,Undergraduate student,11/3/2019,13:13,13:15
2019/11/16 2:51:42 PM MST,pstat / stats / actuarial,Undergraduate student,11/3/2019,13:29,18:06
2019/11/16 2:52:10 PM MST,pstat / stats / actuarial,Undergraduate student,11/3/2019,13:30,
2019/11/16 2:52:34 PM MST,pstat / stats / actuarial,Undergraduate student,11/3/2019,13:40,19:15
2019/11/16 2:53:37 PM MST,econ,Undergraduate student,11/3/2019,13:45,19:15
2019/11/16 2:54:03 PM MST,math,Undergraduate student,11/3/2019,13:56,17:00
2019/11/16 2:54:35 PM MST,econ,Undergraduate student,11/3/2019,13:56,17:00
2019/11/16 2:55:14 PM MST,computer science,Undergraduate student,11/3/2019,14:05,19:15
2019/11/16 2:58:34 PM MST,earth sciences,Undergraduate student,11/3/2019,14:10,18:09
2019/11/16 2:58:53 PM MST,math,Undergraduate student,11/3/2019,14:34,
2019/11/16 2:59:21 PM MST,pstat / stats / actuarial,Undergraduate student,11/3/2019,14:47,18:49
2019/11/16 3:00:04 PM MST,math,Undergraduate student,11/3/2019,14:45,18:50
2019/11/16 3:00:39 PM MST,pstat / stats / actuarial,Undergraduate student,11/3/2019,14:50,
2019/11/16 3:00:56 PM MST,pstat / stats / actuarial,Undergraduate student,11/3/2019,14:52,
2019/11/16 3:01:23 PM MST,pstat / stats / actuarial,Undergraduate student,11/3/2019,15:00,17:33
2019/11/16 3:02:15 PM MST,pstat / stats / actuarial,Undergraduate student,11/3/2019,15:00,
2019/11/16 3:03:25 PM MST,pstat / stats / actuarial,Undergraduate student,11/3/2019,15:20,
2019/11/16 3:03:55 PM MST,psychology,Undergraduate student,11/3/2019,15:43,
2019/11/16 3:04:22 PM MST,pstat / stats / actuarial,Undergraduate student,11/3/2019,16:18,19:56
2019/11/16 3:04:39 PM MST,pstat / stats / actuarial,Undergraduate student,11/3/2019,17:30,
2019/11/25 2:13:49 PM MST,bren / environmental studies,Undergraduate student,11/3/2019,12:32,13:53
2019/11/16 3:05:10 PM MST,biology/eemb/mcdb,Undergraduate student,11/4/2019,12:05,
2019/11/16 3:05:29 PM MST,psychology,Undergraduate student,11/4/2019,12:07,
2019/11/16 3:05:52 PM MST,geog,Undergraduate student,11/4/2019,12:08,16:35
2019/11/16 3:06:22 PM MST,pstat / stats / actuarial,Undergraduate student,11/4/2019,12:27,13:50
2019/11/16 3:06:46 PM MST,econ,Undergraduate student,11/4/2019,12:27,13:50
2019/11/16 3:07:18 PM MST,econ,Undergraduate student,11/4/2019,13:42,15:15
2019/11/16 3:08:43 PM MST,geog,Undergraduate student,11/4/2019,13:58,16:40
2019/11/18 5:05:28 PM MST,pstat / stats / actuarial,Graduate student,11/4/2019,14:00,15:00
2019/11/18 5:05:57 PM MST,pstat / stats / actuarial,Undergraduate student,11/4/2019,14:00,16:00
2019/11/18 5:06:23 PM MST,pstat / stats / actuarial,Undergraduate student,11/4/2019,14:30,15:35
2019/11/18 5:06:51 PM MST,pstat / stats / actuarial,Undergraduate student,11/4/2019,15:00,
2019/11/18 5:07:17 PM MST,geog,Undergraduate student,11/4/2019,15:20,
2019/11/18 5:07:48 PM MST,geog,Undergraduate student,11/4/2019,15:53,17:00
2019/11/18 5:08:58 PM MST,pstat / stats / actuarial,Undergraduate student,11/4/2019,13:10,16:22
2019/11/18 5:09:18 PM MST,pstat / stats / actuarial,Undergraduate student,11/4/2019,16:14,
2019/11/18 5:09:48 PM MST,computer science,Undergraduate student,11/4/2019,16:25,16:30
2019/11/18 5:10:12 PM MST,pstat / stats / actuarial,Undergraduate student,11/4/2019,17:00,20:00
2019/11/18 5:10:35 PM MST,engineering,Undergraduate student,11/4/2019,19:00,20:00
2019/11/18 5:10:57 PM MST,engineering,Undergraduate student,11/4/2019,19:00,20:00
2019/11/25 2:15:29 PM MST,bren / environmental studies,Undergraduate student,11/4/2019,12:51,13:20
2020/02/27 1:26:23 PM MST,econ,Undergraduate student,11/4/2019,19:00,20:00
2020/02/27 1:26:43 PM MST,chemistry,Undergraduate student,11/5/2019,12:00,14:30
2020/02/27 1:27:01 PM MST,geog,Undergraduate student,11/5/2019,12:26,13:52
2020/02/27 1:27:18 PM MST,geog,Undergraduate student,11/5/2019,13:25,13:52
2020/02/27 1:27:42 PM MST,pstat / stats / actuarial,Undergraduate student,11/5/2019,13:30,16:45
2020/02/27 1:28:08 PM MST,econ,Undergraduate student,11/5/2019,13:30,13:50
2020/02/27 1:28:30 PM MST,pstat / stats / actuarial,Undergraduate student,11/5/2019,14:00,16:45
2020/02/27 1:28:47 PM MST,computer science,Undergraduate student,11/5/2019,14:00,16:45
2020/02/27 1:29:08 PM MST,computer science,Undergraduate student,11/5/2019,14:00,
2020/02/27 1:29:46 PM MST,N/A,illegible,11/5/2019,14:00,
2020/02/27 1:30:01 PM MST,earth sciences,Undergraduate student,11/5/2019,15:10,15:12
2020/02/27 1:30:30 PM MST,pstat / stats / actuarial,Undergraduate student,11/5/2019,15:15,17:45
2020/02/27 1:31:22 PM MST,pstat / stats / actuarial,Undergraduate student,11/5/2019,15:15,
2020/02/27 1:31:39 PM MST,earth sciences,Undergraduate student,11/5/2019,15:21,18:30
2020/02/27 1:31:55 PM MST,math,Undergraduate student,11/5/2019,15:22,
2020/02/27 1:32:15 PM MST,physics,Undergraduate student,11/5/2019,15:22,
2020/02/27 1:32:31 PM MST,art,Undergraduate student,11/5/2019,15:37,
2020/02/27 1:32:44 PM MST,econ,Undergraduate student,11/5/2019,15:45,
2020/02/27 1:33:09 PM MST,earth sciences,Graduate student,11/5/2019,16:27,
2020/02/27 1:33:32 PM MST,engineering,Undergraduate student,11/5/2019,17:40,19:15
2020/02/27 1:33:53 PM MST,pstat / stats / actuarial,Undergraduate student,11/5/2019,17:45,
2020/02/27 1:34:20 PM MST,bren / environmental studies,Undergraduate student,11/6/2019,12:00,
2020/02/27 1:34:59 PM MST,computer science,Undergraduate student,11/6/2019,12:00,19:50
2020/02/27 1:35:36 PM MST,bren / environmental studies,Undergraduate student,11/6/2019,12:30,13:45
2020/02/27 1:35:52 PM MST,bren / environmental studies,Undergraduate student,11/6/2019,12:30,13:45
2020/02/27 1:36:10 PM MST,bren / environmental studies,Undergraduate student,11/6/2019,13:40,
2020/02/27 1:36:37 PM MST,geog,Graduate student,11/6/2019,13:20,
2020/02/27 1:36:59 PM MST,computer science,Graduate student,11/6/2019,13:20,17:51
2020/02/27 1:37:20 PM MST,pstat / stats / actuarial,Undergraduate student,11/6/2019,13:20,14:50
2020/02/27 1:37:41 PM MST,econ,Undergraduate student,11/6/2019,13:50,14:00
2020/02/27 1:38:03 PM MST,pstat / stats / actuarial,Graduate student,11/6/2019,13:55,15:00
2020/02/27 1:38:20 PM MST,pstat / stats / actuarial,Undergraduate student,11/6/2019,14:12,17:00
2020/02/27 1:38:42 PM MST,math,Undergraduate student,11/6/2019,14:30,17:00
2020/02/27 1:38:56 PM MST,math,Undergraduate student,11/6/2019,14:30,
2020/02/27 1:39:11 PM MST,math,Undergraduate student,11/6/2019,14:30,
2020/02/27 1:40:09 PM MST,math,Undergraduate student,11/6/2019,14:33,17:00
2020/02/27 1:40:25 PM MST,pstat / stats / actuarial,Undergraduate student,11/6/2019,14:38,
2020/02/27 1:40:45 PM MST,physics,Undergraduate student,11/6/2019,15:08,16:50
2020/02/27 1:41:01 PM MST,pstat / stats / actuarial,Undergraduate student,11/6/2019,15:00,
2020/02/27 1:41:17 PM MST,geog,Undergraduate student,11/6/2019,15:10,
2020/02/27 1:41:29 PM MST,geog,Undergraduate student,11/6/2019,15:10,
2020/02/27 1:41:47 PM MST,pstat / stats / actuarial,Undergraduate student,11/6/2019,16:27,
2020/02/27 1:42:09 PM MST,econ,Undergraduate student,11/6/2019,18:10,19:45
2020/02/27 1:42:34 PM MST,pstat / stats / actuarial,Undergraduate student,11/6/2019,18:30,19:45
2020/02/27 1:45:35 PM MST,psychology,Undergraduate student,11/7/2019,12:35,
2020/02/27 1:45:53 PM MST,computer science,Undergraduate student,11/7/2019,13:00,
2020/02/27 1:47:28 PM MST,pstat / stats / actuarial,Undergraduate student,11/7/2019,14:10,16:50
2020/02/27 1:47:43 PM MST,econ,Undergraduate student,11/7/2019,14:30,18:23
2020/02/27 1:47:57 PM MST,econ,Undergraduate student,11/7/2019,14:30,18:23
2020/02/27 1:48:12 PM MST,bren / environmental studies,Undergraduate student,11/7/2019,15:22,
2020/02/27 1:48:27 PM MST,ece,Undergraduate student,11/7/2019,15:25,17:40
2020/02/27 1:48:47 PM MST,econ,Undergraduate student,11/7/2019,16:00,16:24
2020/02/27 1:49:09 PM MST,pstat / stats / actuarial,Undergraduate student,11/7/2019,18:00,
2020/02/27 1:49:28 PM MST,geog,Undergraduate student,11/7/2019,18:00,
2020/02/27 1:49:53 PM MST,econ,Undergraduate student,11/7/2019,18:15,
2020/02/27 1:50:09 PM MST,pstat / stats / actuarial,Undergraduate student,11/7/2019,18:30,
2020/02/27 1:50:34 PM MST,econ,Undergraduate student,11/7/2019,18:45,
2020/02/27 1:51:22 PM MST,earth sciences,Undergraduate student,11/8/2019,14:07,14:15
2020/02/27 1:51:45 PM MST,econ,Undergraduate student,11/8/2019,15:00,17:00
2020/02/27 1:52:27 PM MST,econ,Undergraduate student,11/8/2019,15:00,17:00
2020/02/27 1:52:47 PM MST,econ,Undergraduate student,11/8/2019,15:00,
2020/02/27 1:53:07 PM MST,chemistry,Undergraduate student,11/8/2019,15:00,15:30
2020/02/27 1:53:29 PM MST,chemistry,Undergraduate student,11/8/2019,15:00,15:30
2020/02/27 1:53:49 PM MST,ece,Undergraduate student,11/8/2019,15:00,
2020/02/27 1:54:11 PM MST,computer science,Undergraduate student,11/8/2019,15:00,16:45
2020/02/27 1:54:39 PM MST,chemistry,Undergraduate student,11/8/2019,15:00,15:30
2020/02/27 1:55:00 PM MST,econ,Undergraduate student,11/9/2019,13:20,
2020/02/27 1:55:16 PM MST,geog,Graduate student,11/9/2019,14:20,
2020/02/27 1:55:33 PM MST,econ,Undergraduate student,11/9/2019,15:20,
2019/11/15 4:43:54 PM MST,geog,Undergraduate student,11/10/2019,14:16,16:34
2019/11/15 4:44:19 PM MST,pstat / stats / actuarial,Undergraduate student,11/10/2019,15:00,
2019/11/15 4:44:50 PM MST,pstat / stats / actuarial,Undergraduate student,11/10/2019,15:30,
2019/11/15 4:45:16 PM MST,pstat / stats / actuarial,Undergraduate student,11/10/2019,16:00,
2020/02/27 1:55:49 PM MST,computer science,Undergraduate student,11/10/2019,13:30,
2019/11/15 4:33:45 PM MST,econ,Undergraduate student,11/12/2019,12:52,
2019/11/15 4:34:14 PM MST,geog,Undergraduate student,11/12/2019,1:11,
2019/11/15 4:35:01 PM MST,geog,Undergraduate student,11/12/2019,13:47,17:08
2019/11/15 4:36:06 PM MST,econ,Undergraduate student,11/12/2019,13:51,15:15
2019/11/15 4:36:48 PM MST,computer science,Undergraduate student,11/12/2019,14:00,16:40
2019/11/15 4:37:54 PM MST,pstat / stats / actuarial,Undergraduate student,11/12/2019,14:00,16:48
2019/11/15 4:39:46 PM MST,geog,Undergraduate student,11/12/2019,14:00,14:30
2019/11/15 4:40:26 PM MST,computer science,Undergraduate student,11/12/2019,14:09,
2019/11/15 4:41:43 PM MST,computer science,Graduate student,11/12/2019,14:09,
2019/11/15 4:42:11 PM MST,econ,Undergraduate student,11/12/2019,14:10,15:11
2019/11/15 4:42:32 PM MST,econ,Undergraduate student,11/12/2019,14:10,
2019/11/15 4:43:29 PM MST,pstat / stats / actuarial,Undergraduate student,11/12/2019,14:15,
2019/11/15 4:45:53 PM MST,geog,Undergraduate student,11/12/2019,12:00,13:12
2019/11/15 4:46:55 PM MST,geog,Undergraduate student,11/12/2019,13:00,13:53
2019/11/15 4:47:19 PM MST,global,Undergraduate student,11/12/2019,12:00,13:42
2019/11/15 4:47:50 PM MST,econ,Undergraduate student,11/12/2019,12:25,
2019/11/15 4:48:22 PM MST,art,Undergraduate student,11/12/2019,12:25,13:59
2019/11/15 4:48:53 PM MST,econ,Undergraduate student,11/12/2019,12:30,14:15
2019/11/15 4:49:11 PM MST,econ,Undergraduate student,11/12/2019,12:30,
2019/11/18 5:55:34 PM MST,econ,Undergraduate student,11/12/2019,14:20,14:45
2019/11/18 5:55:57 PM MST,art,Undergraduate student,11/12/2019,15:15,19:00
2019/11/18 5:56:19 PM MST,pstat / stats / actuarial,Undergraduate student,11/12/2019,15:20,
2019/11/18 5:56:42 PM MST,econ,Undergraduate student,11/12/2019,15:21,16:00
2019/11/18 5:57:10 PM MST,pstat / stats / actuarial,Undergraduate student,11/12/2019,15:38,
2019/11/18 5:57:30 PM MST,econ,Undergraduate student,11/12/2019,15:55,
2019/11/18 5:57:51 PM MST,econ,Undergraduate student,11/12/2019,15:55,
2019/11/18 5:58:07 PM MST,econ,Undergraduate student,11/12/2019,16:00,
2019/11/18 5:58:26 PM MST,geog,Undergraduate student,11/12/2019,16:08,
2019/11/18 5:58:52 PM MST,econ,Undergraduate student,11/12/2019,16:30,
2019/11/18 5:59:11 PM MST,bren / environmental studies,Graduate student,11/12/2019,17:00,
2019/11/18 5:59:29 PM MST,engineering,Undergraduate student,11/12/2019,19:20,
2019/11/18 8:43:25 PM MST,pstat / stats / actuarial,Undergraduate student,11/12/2019,17:13,
2019/11/18 8:43:43 PM MST,pstat / stats / actuarial,Undergraduate student,11/12/2019,18:00,
2019/11/18 8:44:04 PM MST,geog,Undergraduate student,11/12/2019,18:43,
2019/11/18 8:44:21 PM MST,engineering,Undergraduate student,11/12/2019,19:06,
2019/11/18 8:44:49 PM MST,econ,Undergraduate student,11/12/2019,12:00,
2019/11/18 8:45:10 PM MST,econ,Undergraduate student,11/12/2019,12:16,13:13
2019/11/18 8:46:39 PM MST,pstat / stats / actuarial,Undergraduate student,11/12/2019,12:15,14:50
2019/11/18 8:45:36 PM MST,pstat / stats / actuarial,Undergraduate student,11/13/2019,12:15,13:45
2019/11/18 8:46:14 PM MST,pstat / stats / actuarial,Undergraduate student,11/13/2019,12:15,
2019/11/18 8:46:59 PM MST,pstat / stats / actuarial,Undergraduate student,11/13/2019,13:00,
2019/11/18 8:47:29 PM MST,exercise & sport,Undergraduate student,11/13/2019,13:00,14:00
2019/11/18 8:48:07 PM MST,psychology,Undergraduate student,11/13/2019,13:09,
2019/11/18 8:48:31 PM MST,econ,Undergraduate student,11/13/2019,13:44,16:50
2019/11/18 8:48:51 PM MST,pstat / stats / actuarial,Undergraduate student,11/13/2019,13:45,
2019/11/18 8:49:06 PM MST,pstat / stats / actuarial,Undergraduate student,11/13/2019,13:50,
2019/11/18 8:49:27 PM MST,pstat / stats / actuarial,Undergraduate student,11/13/2019,14:00,14:52
2019/11/18 8:50:06 PM MST,econ,Undergraduate student,11/13/2019,15:04,16:50
2019/11/18 8:50:30 PM MST,pstat / stats / actuarial,Undergraduate student,11/13/2019,15:00,
2019/11/18 8:51:06 PM MST,math,Undergraduate student,11/13/2019,13:00,
2019/11/18 8:51:48 PM MST,math,Undergraduate student,11/13/2019,14:00,
2019/11/18 8:52:15 PM MST,geog,Undergraduate student,11/13/2019,14:57,16:35
2019/11/21 1:13:12 PM MST,physics,Undergraduate student,11/13/2019,15:00,16:50
2019/11/21 1:13:41 PM MST,pstat / stats / actuarial,Undergraduate student,11/13/2019,15:15,16:00
2019/11/21 1:14:10 PM MST,pstat / stats / actuarial,Undergraduate student,11/13/2019,15:50,16:50
2019/11/21 1:14:40 PM MST,econ,Undergraduate student,11/13/2019,16:00,18:00
2019/11/21 1:15:16 PM MST,econ,Undergraduate student,11/13/2019,16:00,18:00
2019/11/21 1:15:51 PM MST,geog,Undergraduate student,11/13/2019,16:26,18:46
2019/11/21 1:16:15 PM MST,econ,Undergraduate student,11/13/2019,16:30,
2019/11/21 1:17:03 PM MST,chemistry,Undergraduate student,11/13/2019,16:30,
2019/11/21 1:17:43 PM MST,econ,Undergraduate student,11/13/2019,16:18,18:00
2019/11/21 1:18:12 PM MST,econ,Undergraduate student,11/13/2019,17:00,18:15
2019/11/21 1:18:39 PM MST,geog,Undergraduate student,11/13/2019,17:00,
2019/11/21 1:19:32 PM MST,pstat / stats / actuarial,Graduate student,11/13/2019,17:00,
2019/11/21 1:20:26 PM MST,pstat / stats / actuarial,Undergraduate student,11/13/2019,17:15,
2019/11/21 1:20:45 PM MST,econ,Undergraduate student,11/13/2019,18:10,
2019/11/21 1:22:06 PM MST,computer science,Undergraduate student,11/13/2019,18:52,20:00
2019/11/21 1:22:36 PM MST,econ,Undergraduate student,11/13/2019,18:30,19:53
2019/11/21 1:23:01 PM MST,econ,Graduate student,11/13/2019,18:42,20:00
2019/11/21 1:23:28 PM MST,econ,Undergraduate student,11/14/2019,12:30,
2019/11/21 1:23:47 PM MST,econ,Undergraduate student,11/14/2019,12:30,
2019/11/21 1:24:05 PM MST,econ,Undergraduate student,11/14/2019,12:56,
2019/11/21 1:24:59 PM MST,econ,Undergraduate student,11/14/2019,12:36,
2019/11/21 1:25:23 PM MST,geog,Undergraduate student,11/14/2019,12:50,14:30
2019/11/21 1:25:48 PM MST,econ,Undergraduate student,11/14/2019,12:50,13:30
2019/11/21 1:26:51 PM MST,econ,Undergraduate student,11/14/2019,13:02,
2019/11/21 1:27:05 PM MST,econ,Undergraduate student,11/14/2019,13:10,
2019/11/21 1:27:23 PM MST,psychology,Undergraduate student,11/14/2019,13:30,
2019/11/21 1:28:06 PM MST,computer science,Undergraduate student,11/14/2019,13:30,13:40
2019/11/21 1:28:21 PM MST,econ,Undergraduate student,11/14/2019,13:30,
2019/11/21 1:28:45 PM MST,geog,Undergraduate student,11/14/2019,13:30,
2019/11/21 1:29:04 PM MST,econ,Undergraduate student,11/14/2019,14:00,
2019/11/21 1:29:25 PM MST,econ,Undergraduate student,11/14/2019,14:00,
2019/11/21 1:29:44 PM MST,econ,Undergraduate student,11/14/2019,14:33,
2019/11/21 1:30:00 PM MST,econ,Undergraduate student,11/14/2019,15:10,
2019/11/21 1:30:18 PM MST,geog,Undergraduate student,11/14/2019,15:00,
2019/11/18 2:25:15 PM MST,econ,Undergraduate student,11/15/2019,14:30,
2019/11/18 2:25:48 PM MST,econ,Undergraduate student,11/15/2019,14:30,15:50
2019/11/18 2:26:16 PM MST,econ,Undergraduate student,11/15/2019,14:30,15:50
2019/11/18 2:26:53 PM MST,econ,Undergraduate student,11/15/2019,14:45,16:30
2019/11/18 2:27:18 PM MST,psychology,Undergraduate student,11/15/2019,14:49,
2019/11/18 2:27:48 PM MST,econ,Undergraduate student,11/15/2019,15:00,15:45
2019/11/18 2:28:13 PM MST,econ,Undergraduate student,11/15/2019,15:15,16:00
2019/11/18 2:28:34 PM MST,engineering,Undergraduate student,11/15/2019,15:15,16:00
2019/11/18 2:28:59 PM MST,econ,Undergraduate student,11/15/2019,15:30,16:00
2019/11/18 2:36:55 PM MST,engineering,Undergraduate student,11/15/2019,13:35,16:00
2019/11/18 2:36:19 PM MST,linguistics,Undergraduate student,11/16/2019,13:35,15:02
2019/11/18 2:37:18 PM MST,math,Undergraduate student,11/16/2019,14:00,
2019/11/18 2:37:41 PM MST,pstat / stats / actuarial,Undergraduate student,11/16/2019,15:01,
2019/11/18 2:37:57 PM MST,pstat / stats / actuarial,Undergraduate student,11/16/2019,15:05,
2019/11/18 2:38:25 PM MST,pstat / stats / actuarial,Undergraduate student,11/16/2019,12:00,1:15
2019/11/18 2:29:29 PM MST,econ,Undergraduate student,11/17/2019,13:30,
2019/11/18 2:30:13 PM MST,math,Undergraduate student,11/17/2019,13:45,19:42
2019/11/18 2:30:35 PM MST,biology/eemb/mcdb,Undergraduate student,11/17/2019,13:45,17:00
2019/11/18 2:30:58 PM MST,econ,Undergraduate student,11/17/2019,13:47,14:20
2019/11/18 2:32:04 PM MST,math,Undergraduate student,11/17/2019,13:52,15:00
2019/11/18 2:32:26 PM MST,communication,Undergraduate student,11/17/2019,13:52,14:00
2019/11/18 2:32:53 PM MST,anth,Undergraduate student,11/17/2019,13:53,15:00
2019/11/18 2:33:14 PM MST,english,Undergraduate student,11/17/2019,14:15,
2019/11/18 2:33:45 PM MST,geog,Undergraduate student,11/17/2019,14:15,19:19
2019/11/18 2:34:19 PM MST,geog,Undergraduate student,11/17/2019,14:15,19:19
2019/11/18 2:34:37 PM MST,pstat / stats / actuarial,Undergraduate student,11/17/2019,14:50,
2019/11/18 2:35:07 PM MST,pstat / stats / actuarial,Undergraduate student,11/17/2019,15:00,16:56
2019/11/18 2:38:49 PM MST,econ,Undergraduate student,11/17/2019,12:25,
2019/11/18 2:39:15 PM MST,computer science,Undergraduate student,11/17/2019,12:30,13:41
2019/11/18 2:39:36 PM MST,econ,Undergraduate student,11/17/2019,13:16,13:37
2019/11/18 2:39:55 PM MST,math,Undergraduate student,11/17/2019,13:25,
2019/11/18 2:40:15 PM MST,econ,Undergraduate student,11/17/2019,14:00,
2019/11/21 1:31:11 PM MST,pstat / stats / actuarial,Undergraduate student,11/17/2019,15:01,17:11
2019/11/21 1:31:33 PM MST,pstat / stats / actuarial,Undergraduate student,11/17/2019,15:00,
2019/11/21 1:31:55 PM MST,pstat / stats / actuarial,Undergraduate student,11/17/2019,15:25,
2019/11/21 1:32:21 PM MST,pstat / stats / actuarial,Undergraduate student,11/17/2019,15:32,17:00
2019/11/21 1:32:39 PM MST,econ,Undergraduate student,11/17/2019,15:40,
2019/11/21 1:32:55 PM MST,econ,Undergraduate student,11/17/2019,16:20,
2019/11/21 1:33:22 PM MST,econ,Undergraduate student,11/17/2019,17:30,18:55
2019/11/21 1:33:40 PM MST,econ,Undergraduate student,11/18/2019,12:04,
2019/11/21 1:34:12 PM MST,computer science,Undergraduate student,11/18/2019,12:18,14:30
2019/11/21 1:34:36 PM MST,geog,Undergraduate student,11/18/2019,12:29,13:16
2019/11/21 1:34:57 PM MST,econ,Undergraduate student,11/18/2019,12:46,15:15
2019/11/21 1:35:19 PM MST,psychology,Undergraduate student,11/18/2019,13:10,
