record_date,department,student_type,date,time_in,time_out
2020/02/04 6:12:40 PM MST,computer science,Undergraduate student,2/2/2020,16:56,17:58
2020/02/04 6:13:02 PM MST,math,Undergraduate student,2/2/2020,16:56,19:00
2020/02/04 6:13:20 PM MST,geog,Undergraduate student,2/2/2020,17:30,19:00
2020/02/04 6:13:39 PM MST,geog,Undergraduate student,2/2/2020,17:30,19:00
2020/02/04 6:13:55 PM MST,geog,Undergraduate student,2/2/2020,17:37,19:50
2020/02/04 6:14:15 PM MST,econ,Undergraduate student,2/2/2020,18:24,19:50
2020/02/04 6:14:28 PM MST,pstat / stats / actuarial,Undergraduate student,2/2/2020,18:24,14:30
2020/02/04 6:14:54 PM MST,earth sciences,Undergraduate student,2/3/2020,13:20,18:08
2020/02/04 6:15:06 PM MST,ece,Graduate student,2/3/2020,13:30,
2020/02/04 6:15:45 PM MST,pstat / stats / actuarial,Undergraduate student,2/3/2020,14:20,
2020/02/04 6:16:03 PM MST,econ,Undergraduate student,2/3/2020,14:20,16:24
2020/02/04 6:16:26 PM MST,computer science,Undergraduate student,2/3/2020,14:35,
2020/02/04 6:16:39 PM MST,computer science,Undergraduate student,2/3/2020,14:35,16:28
2020/02/05 1:04:27 PM MST,geog,Undergraduate student,2/3/2020,15:22,16:24
2020/02/05 1:04:41 PM MST,computer science,Undergraduate student,2/3/2020,16:04,17:16
2020/02/05 1:04:57 PM MST,geog,Graduate student,2/3/2020,16:06,19:50
2020/02/05 1:05:18 PM MST,poli sci,Undergraduate student,2/3/2020,18:25,19:25
2020/02/05 1:05:33 PM MST,econ,Undergraduate student,2/3/2020,18:30,19:25
2020/02/05 1:05:42 PM MST,econ,Undergraduate student,2/3/2020,18:30,19:25
2020/02/05 1:05:52 PM MST,econ,Undergraduate student,2/3/2020,18:30,19:25
2020/02/05 1:06:02 PM MST,econ,Undergraduate student,2/3/2020,18:30,15:00
2020/02/04 6:15:29 PM MST,tmp,Graduate student,2/3/2020,14:00,15:05
2020/02/05 1:06:18 PM MST,pstat / stats / actuarial,Graduate student,2/4/2020,14:00,15:05
2020/02/05 1:06:37 PM MST,pstat / stats / actuarial,Graduate student,2/4/2020,14:02,19:24
2020/02/05 1:06:57 PM MST,earth sciences,Undergraduate student,2/4/2020,14:08,18:55
2020/02/05 1:07:10 PM MST,ece,Graduate student,2/4/2020,14:40,
2020/02/05 1:08:28 PM MST,econ,Undergraduate student,2/4/2020,15:00,20:00
2020/02/05 1:08:44 PM MST,communication,Undergraduate student,2/4/2020,15:11,20:00
2020/02/05 1:08:55 PM MST,communication,Undergraduate student,2/4/2020,15:11,
2020/02/05 1:09:11 PM MST,psychology,Undergraduate student,2/4/2020,15:22,
2020/02/05 1:09:27 PM MST,pstat / stats / actuarial,Undergraduate student,2/4/2020,15:24,5:00
2020/02/05 1:09:42 PM MST,pstat / stats / actuarial,Undergraduate student,2/4/2020,15:35,
2020/02/05 1:09:55 PM MST,geog,Undergraduate student,2/4/2020,15:50,16:49
2020/02/05 1:10:14 PM MST,bren / environmental studies,Undergraduate student,2/4/2020,15:54,
2020/02/05 1:10:35 PM MST,econ,Undergraduate student,2/4/2020,16:04,19:50
2020/02/05 1:11:01 PM MST,communication,Undergraduate student,2/4/2020,19:00,18:00
2020/02/14 1:36:48 PM MST,earth sciences,Undergraduate student,2/4/2020,14:45,18:40
2020/02/14 1:37:10 PM MST,bren / environmental studies,Undergraduate student,2/4/2020,14:45,19:50
2020/02/14 1:37:42 PM MST,geog,Undergraduate student,2/4/2020,19:00,19:50
2020/02/14 1:38:02 PM MST,poli sci,Undergraduate student,2/4/2020,19:00,13:30
2020/02/14 1:38:26 PM MST,econ,Undergraduate student,2/5/2020,12:45,
2020/02/14 1:38:44 PM MST,geog,Undergraduate student,2/5/2020,13:20,14:00
2020/02/14 1:39:14 PM MST,geog,Undergraduate student,2/5/2020,13:00,15:09
2020/02/14 1:39:34 PM MST,econ,Undergraduate student,2/5/2020,13:45,
2020/02/14 1:39:48 PM MST,bren / environmental studies,Undergraduate student,2/5/2020,14:00,
2020/02/14 1:40:06 PM MST,pstat / stats / actuarial,Undergraduate student,2/5/2020,14:00,14:58
2020/02/14 1:40:32 PM MST,sociology,Undergraduate student,2/5/2020,14:06,15:45
2020/02/14 1:40:51 PM MST,econ,Undergraduate student,2/5/2020,14:27,
2020/02/14 1:42:15 PM MST,chemistry,Undergraduate student,2/5/2020,14:14,16:10
2020/02/14 1:42:33 PM MST,chemistry,Undergraduate student,2/5/2020,15:20,17:10
2020/02/14 1:43:02 PM MST,ece,Graduate student,2/5/2020,14:30,17:00
2020/02/14 1:43:21 PM MST,physics,Undergraduate student,2/5/2020,15:18,
2020/02/14 1:43:39 PM MST,geog,Undergraduate student,2/5/2020,16:00,16:10
2020/02/14 1:43:55 PM MST,bren / environmental studies,Undergraduate student,2/5/2020,16:00,
2020/02/14 1:44:11 PM MST,sociology,Undergraduate student,2/5/2020,18:50,15:39
2020/02/14 1:44:42 PM MST,geog,Undergraduate student,2/6/2020,12:04,
2020/02/14 1:45:17 PM MST,math,Graduate student,2/6/2020,12:21,
2020/02/14 1:47:09 PM MST,pstat / stats / actuarial,Undergraduate student,2/6/2020,12:21,
2020/02/14 1:47:34 PM MST,econ,Undergraduate student,2/6/2020,12:30,
2020/02/14 1:47:50 PM MST,pstat / stats / actuarial,Undergraduate student,2/6/2020,12:30,
2020/02/14 1:48:29 PM MST,communication,Undergraduate student,2/6/2020,12:30,15:30
2020/02/14 1:48:51 PM MST,pstat / stats / actuarial,Undergraduate student,2/6/2020,12:45,13:13
2020/02/14 1:50:49 PM MST,poli sci,Undergraduate student,2/6/2020,12:59,13:48
2020/02/14 1:51:06 PM MST,computer science,Undergraduate student,2/6/2020,13:06,13:48
2020/02/14 1:51:20 PM MST,computer science,Undergraduate student,2/6/2020,13:07,13:18
2020/02/14 1:51:43 PM MST,computer science,Undergraduate student,2/6/2020,13:08,15:30
2020/02/14 1:52:21 PM MST,math,Undergraduate student,2/6/2020,13:27,13:45
2020/02/14 1:52:44 PM MST,bren / environmental studies,Undergraduate student,2/6/2020,13:30,17:10
2020/02/14 1:53:05 PM MST,ece,Graduate student,2/6/2020,13:40,14:00
2020/02/14 1:53:29 PM MST,econ,Undergraduate student,2/6/2020,13:40,14:50
2020/02/14 1:53:52 PM MST,bren / environmental studies,Undergraduate student,2/6/2020,13:42,
2020/02/14 1:54:21 PM MST,geog,Graduate student,2/6/2020,13:50,14:30
2020/02/14 1:54:55 PM MST,geog,Undergraduate student,2/6/2020,14:00,14:38
2020/02/14 1:55:37 PM MST,poli sci,Undergraduate student,2/6/2020,14:00,15:00
2020/02/14 1:55:53 PM MST,pstat / stats / actuarial,Graduate student,2/6/2020,14:00,15:00
2020/02/14 1:56:09 PM MST,pstat / stats / actuarial,Graduate student,2/6/2020,14:00,14:57
2020/02/14 1:56:32 PM MST,pstat / stats / actuarial,Undergraduate student,2/6/2020,14:40,
2020/02/14 1:56:58 PM MST,econ,Undergraduate student,2/6/2020,14:49,
2020/02/14 1:57:14 PM MST,poli sci,Undergraduate student,2/6/2020,15:02,
2020/02/14 1:57:30 PM MST,econ,Undergraduate student,2/6/2020,15:02,15:15
2020/02/14 1:57:56 PM MST,econ,Undergraduate student,2/6/2020,15:09,
2020/02/14 1:58:08 PM MST,computer science,Undergraduate student,2/6/2020,15:03,
2020/02/14 1:58:23 PM MST,computer science,Undergraduate student,2/6/2020,15:09,
2020/02/14 1:58:35 PM MST,psychology,Undergraduate student,2/6/2020,15:24,
2020/02/14 1:59:00 PM MST,geog,Undergraduate student,2/6/2020,15:30,16:12
2020/02/14 1:59:20 PM MST,chemistry,Undergraduate student,2/6/2020,15:45,20:00
2020/02/14 1:59:38 PM MST,math,Undergraduate student,2/6/2020,16:30,19:55
2020/02/14 2:00:15 PM MST,poli sci,Undergraduate student,2/6/2020,18:30,13:04
2020/02/14 2:00:43 PM MST,biology/eemb/mcdb,Undergraduate student,2/7/2020,12:04,12:24
2020/02/14 2:01:26 PM MST,sociology,Undergraduate student,2/7/2020,12:04,13:00
2020/02/14 2:01:52 PM MST,geog,Undergraduate student,2/7/2020,12:00,
2020/02/14 2:02:10 PM MST,computer science,Undergraduate student,2/7/2020,14:10,15:50
2020/02/14 2:02:34 PM MST,chemistry,Undergraduate student,2/7/2020,14:10,15:50
2020/02/14 2:03:03 PM MST,computer science,Undergraduate student,2/7/2020,14:11,15:50
2020/02/14 2:03:30 PM MST,chemistry,Undergraduate student,2/7/2020,14:15,15:50
2020/02/14 2:03:47 PM MST,computer science,Undergraduate student,2/7/2020,14:15,17:00
2020/02/14 2:08:05 PM MST,econ,Undergraduate student,2/7/2020,15:50,16:10
2020/02/14 2:08:24 PM MST,math,Undergraduate student,2/7/2020,15:50,14:53
2020/02/14 2:09:06 PM MST,econ,Undergraduate student,2/8/2020,13:30,14:10
2020/02/14 2:10:01 PM MST,biology/eemb/mcdb,Undergraduate student,2/8/2020,13:41,17:00
2020/02/14 2:10:25 PM MST,math,Undergraduate student,2/8/2020,14:48,
2020/02/14 2:10:43 PM MST,poli sci,Undergraduate student,2/8/2020,14:48,17:00
2020/02/14 2:11:07 PM MST,math,Undergraduate student,2/8/2020,14:48,15:43
2020/02/14 2:11:27 PM MST,biology/eemb/mcdb,Undergraduate student,2/8/2020,15:20,18:00
2020/02/14 2:11:56 PM MST,pstat / stats / actuarial,Undergraduate student,2/8/2020,15:30,
2020/02/14 2:12:14 PM MST,psychology,Undergraduate student,2/8/2020,15:52,19:30
2020/02/14 2:12:34 PM MST,chemistry,Undergraduate student,2/9/2020,12:00,18:52
2020/02/20 1:07:44 PM MST,N/A,Undergraduate student,2/9/2020,13:52,16:23
2020/02/20 1:08:00 PM MST,bren / environmental studies,Undergraduate student,2/9/2020,13:55,17:49
2020/02/20 1:08:19 PM MST,N/A,Undergraduate student,2/9/2020,14:05,16:00
2020/02/20 1:08:39 PM MST,econ,Undergraduate student,2/9/2020,14:10,16:00
2020/02/20 1:09:08 PM MST,math,Undergraduate student,2/9/2020,14:10,
2020/02/20 1:09:25 PM MST,film & media,Undergraduate student,2/9/2020,14:10,17:53
2020/02/20 1:09:50 PM MST,math,Undergraduate student,2/9/2020,14:20,17:54
2020/02/20 1:10:11 PM MST,pstat / stats / actuarial,Undergraduate student,2/9/2020,14:25,15:50
2020/02/20 1:10:27 PM MST,sociology,Undergraduate student,2/9/2020,14:38,
2020/02/20 1:10:44 PM MST,pstat / stats / actuarial,Undergraduate student,2/9/2020,14:40,
2020/02/20 1:11:09 PM MST,feminist studies,Undergraduate student,2/9/2020,14:40,
2020/02/20 1:11:28 PM MST,N/A,Undergraduate student,2/9/2020,18:00,15:50
2020/02/20 1:12:47 PM MST,psychology,Undergraduate student,2/9/2020,15:05,
2020/02/20 1:13:04 PM MST,chemistry,Undergraduate student,2/9/2020,15:05,
2020/02/20 1:13:20 PM MST,econ,Undergraduate student,2/9/2020,15:06,16:40
2020/02/20 1:13:39 PM MST,econ,Undergraduate student,2/9/2020,15:15,
2020/02/20 1:14:00 PM MST,biology/eemb/mcdb,Undergraduate student,2/9/2020,16:00,18:00
2020/02/20 1:14:22 PM MST,geog,Undergraduate student,2/9/2020,16:00,
2020/02/20 1:14:46 PM MST,econ,Undergraduate student,2/9/2020,16:43,
2020/02/20 1:15:04 PM MST,econ,Undergraduate student,2/9/2020,16:47,15:50
2020/02/20 1:15:56 PM MST,geog,Undergraduate student,2/10/2020,12:15,14:45
2020/02/20 1:16:19 PM MST,geog,Undergraduate student,2/10/2020,12:20,17:00
2020/02/20 1:16:36 PM MST,bren / environmental studies,Undergraduate student,2/10/2020,12:20,15:00
2020/02/20 1:17:01 PM MST,biology/eemb/mcdb,Undergraduate student,2/10/2020,13:00,
2020/02/20 1:17:17 PM MST,biology/eemb/mcdb,Undergraduate student,2/10/2020,13:00,14:10
2020/02/20 1:17:34 PM MST,bren / environmental studies,Undergraduate student,2/10/2020,13:30,
2020/02/20 1:17:51 PM MST,physics,Undergraduate student,2/10/2020,14:00,16:42
2020/02/20 1:18:08 PM MST,math,Undergraduate student,2/10/2020,14:12,15:52
2020/02/20 1:18:31 PM MST,math,Undergraduate student,2/10/2020,14:12,16:45
2020/02/20 1:18:53 PM MST,math,Undergraduate student,2/10/2020,14:12,16:40
2020/02/20 1:19:18 PM MST,pstat / stats / actuarial,Undergraduate student,2/10/2020,14:13,
2020/02/20 1:19:38 PM MST,geog,Undergraduate student,2/10/2020,14:37,16:45
2020/02/20 1:19:58 PM MST,math,Undergraduate student,2/10/2020,14:35,16:00
2020/02/20 1:20:20 PM MST,econ,Undergraduate student,2/10/2020,15:00,16:47
2020/02/20 1:20:39 PM MST,computer science,Undergraduate student,2/10/2020,15:04,
2020/02/20 1:22:37 PM MST,biology/eemb/mcdb,Undergraduate student,2/10/2020,15:05,
2020/02/20 1:22:52 PM MST,computer science,Undergraduate student,2/10/2020,15:15,
2020/02/20 1:23:06 PM MST,computer science,Undergraduate student,2/10/2020,15:39,19:30
2020/02/20 1:23:24 PM MST,econ,Undergraduate student,2/10/2020,18:20,19:30
2020/02/20 1:23:40 PM MST,econ,Undergraduate student,2/10/2020,18:20,19:30
2020/02/20 1:23:58 PM MST,econ,Undergraduate student,2/10/2020,18:20,19:30
2020/02/20 1:24:26 PM MST,econ,Undergraduate student,2/10/2020,18:20,
2020/02/20 1:24:39 PM MST,communication,Undergraduate student,2/10/2020,18:50,
2020/02/20 1:24:52 PM MST,communication,Undergraduate student,2/10/2020,18:50,20:00
2020/02/20 1:25:17 PM MST,econ,Undergraduate student,2/10/2020,18:55,
2020/02/20 1:25:31 PM MST,N/A,Undergraduate student,2/10/2020,19:00,
2020/02/20 1:26:01 PM MST,N/A,Undergraduate student,2/10/2020,19:00,13:42
2020/02/20 1:26:32 PM MST,geog,Undergraduate student,2/11/2020,12:22,13:50
2020/02/20 1:26:46 PM MST,bren / environmental studies,Undergraduate student,2/11/2020,12:25,13:42
2020/02/20 1:27:04 PM MST,geog,Undergraduate student,2/11/2020,12:34,12:55
2020/02/20 1:27:27 PM MST,econ,Undergraduate student,2/11/2020,12:42,13:48
2020/02/20 1:27:56 PM MST,ece,Undergraduate student,2/11/2020,12:53,
2020/02/20 1:28:13 PM MST,geog,Undergraduate student,2/11/2020,13:09,
2020/02/20 1:28:50 PM MST,geog,Undergraduate student,2/11/2020,13:09,17:00
2020/02/20 1:29:13 PM MST,geog,Undergraduate student,2/11/2020,13:13,15:20
2020/02/20 1:29:44 PM MST,geog,Undergraduate student,2/11/2020,13:20,15:20
2020/02/20 1:30:05 PM MST,computer science,Undergraduate student,2/11/2020,13:30,15:00
2020/02/20 1:30:22 PM MST,pstat / stats / actuarial,Graduate student,2/11/2020,13:36,15:00
2020/02/20 1:30:37 PM MST,pstat / stats / actuarial,Graduate student,2/11/2020,14:00,14:30
2020/02/20 1:30:59 PM MST,physics,Undergraduate student,2/11/2020,14:00,15:15
2020/02/20 1:34:05 PM MST,pstat / stats / actuarial,Undergraduate student,2/11/2020,14:25,15:55
2020/02/20 1:34:25 PM MST,ece,Graduate student,2/11/2020,15:10,18:00
2020/02/20 1:34:46 PM MST,geog,Undergraduate student,2/11/2020,15:20,16:30
2020/02/20 1:35:39 PM MST,bren / environmental studies,Undergraduate student,2/11/2020,15:20,17:00
2020/02/20 1:35:59 PM MST,geog,Undergraduate student,2/11/2020,15:24,18:00
2020/02/20 1:36:14 PM MST,geog,Undergraduate student,2/11/2020,15:20,15:45
2020/02/20 1:36:36 PM MST,pstat / stats / actuarial,Undergraduate student,2/11/2020,15:20,
2020/02/20 1:36:50 PM MST,econ,Undergraduate student,2/11/2020,15:20,15:45
2020/02/20 1:37:07 PM MST,econ,Undergraduate student,2/11/2020,15:20,15:45
2020/02/20 1:37:21 PM MST,econ,Undergraduate student,2/11/2020,15:20,15:45
2020/02/20 1:37:33 PM MST,econ,Undergraduate student,2/11/2020,15:20,15:45
2020/02/20 1:37:57 PM MST,bren / environmental studies,Undergraduate student,2/11/2020,15:30,
2020/02/20 1:39:33 PM MST,econ,Undergraduate student,2/11/2020,16:00,18:30
2020/02/20 1:39:48 PM MST,bren / environmental studies,Faculty,2/11/2020,16:30,18:26
2020/02/20 1:40:07 PM MST,english,Undergraduate student,2/11/2020,16:22,
2020/02/20 1:40:35 PM MST,physics,Graduate student,2/11/2020,16:21,17:30
2020/02/20 1:40:53 PM MST,geog,Undergraduate student,2/11/2020,16:50,19:50
2020/02/20 1:41:13 PM MST,econ,Undergraduate student,2/11/2020,16:50,19:50
2020/02/20 1:41:39 PM MST,econ,Undergraduate student,2/11/2020,18:10,19:06
2020/02/20 1:42:10 PM MST,econ,Undergraduate student,2/11/2020,18:10,13:00
2020/02/20 1:42:37 PM MST,geog,Undergraduate student,2/12/2020,12:00,
2020/02/20 1:42:58 PM MST,physics,Undergraduate student,2/12/2020,12:20,
2020/02/20 1:43:22 PM MST,econ,Undergraduate student,2/12/2020,12:20,15:46
2020/02/20 1:43:40 PM MST,econ,Undergraduate student,2/12/2020,12:55,13:50
2020/02/20 1:44:03 PM MST,econ,Undergraduate student,2/12/2020,12:58,19:20
2020/02/20 1:44:29 PM MST,ece,Graduate student,2/12/2020,13:55,
2020/02/20 1:44:42 PM MST,math,Undergraduate student,2/12/2020,14:00,15:40
2020/02/20 1:44:56 PM MST,biology/eemb/mcdb,Undergraduate student,2/12/2020,14:35,16:00
2020/02/20 1:45:30 PM MST,N/A,Undergraduate student,2/12/2020,14:36,
2020/02/20 1:46:06 PM MST,N/A,Undergraduate student,2/12/2020,15:37,
2020/02/20 1:46:22 PM MST,geog,Undergraduate student,2/12/2020,16:06,18:40
2020/02/20 1:46:49 PM MST,bren / environmental studies,Undergraduate student,2/12/2020,16:19,
2020/02/20 1:47:08 PM MST,econ,Undergraduate student,2/12/2020,16:45,17:45
2020/02/20 1:47:30 PM MST,pstat / stats / actuarial,Undergraduate student,2/12/2020,17:00,19:50
2020/02/20 1:47:46 PM MST,ece,Graduate student,2/12/2020,17:10,19:45
2020/02/20 1:48:05 PM MST,computer science,Undergraduate student,2/12/2020,18:00,19:10
2020/02/20 8:12:07 PM MST,engineering,Undergraduate student,2/12/2020,18:10,19:10
2020/02/20 8:12:22 PM MST,engineering,Undergraduate student,2/12/2020,18:10,14:07
2020/02/20 8:12:42 PM MST,math,Undergraduate student,2/13/2020,12:03,14:26
2020/02/20 8:13:04 PM MST,geog,Undergraduate student,2/13/2020,12:36,13:45
2020/02/20 8:13:21 PM MST,geog,Undergraduate student,2/13/2020,12:20,
2020/02/20 8:13:35 PM MST,earth sciences,Undergraduate student,2/13/2020,12:59,16:16
2020/02/20 8:13:49 PM MST,computer science,Undergraduate student,2/13/2020,13:40,16:16
2020/02/20 8:14:04 PM MST,computer science,Undergraduate student,2/13/2020,13:40,
2020/02/20 8:14:22 PM MST,pstat / stats / actuarial,Graduate student,2/13/2020,15:00,
2020/02/20 8:14:37 PM MST,pstat / stats / actuarial,Graduate student,2/13/2020,15:00,17:15
2020/02/20 8:14:52 PM MST,geog,Undergraduate student,2/13/2020,14:15,
2020/02/20 8:15:04 PM MST,econ,Undergraduate student,2/13/2020,14:15,
2020/02/20 8:15:16 PM MST,engineering,Undergraduate student,2/13/2020,14:15,15:57
2020/02/20 8:16:07 PM MST,psychology,Undergraduate student,2/13/2020,15:30,17:30
2020/02/20 8:16:18 PM MST,ece,Graduate student,2/13/2020,15:30,17:20
2020/02/20 8:16:31 PM MST,geog,Undergraduate student,2/13/2020,15:30,
2020/02/20 8:16:45 PM MST,geog,Undergraduate student,2/13/2020,15:30,17:05
2020/02/20 8:17:01 PM MST,sociology,Undergraduate student,2/13/2020,15:36,
2020/02/20 8:17:19 PM MST,geog,Graduate student,2/13/2020,16:30,
2020/02/20 8:17:34 PM MST,math,Undergraduate student,2/14/2020,12:10,13:50
2020/02/20 8:17:48 PM MST,econ,Undergraduate student,2/14/2020,12:30,
2020/02/20 8:18:03 PM MST,communication,Undergraduate student,2/14/2020,12:37,
2020/02/20 8:18:19 PM MST,geog,Undergraduate student,2/14/2020,13:00,
2020/02/20 8:18:35 PM MST,geog,Undergraduate student,2/14/2020,15:05,16:56
2020/02/20 8:19:04 PM MST,math,Undergraduate student,2/14/2020,13:25,
2020/02/20 8:19:16 PM MST,econ,Undergraduate student,2/14/2020,16:36,
2020/02/20 8:19:31 PM MST,geog,Graduate student,2/14/2020,12:56,
2020/02/20 8:19:46 PM MST,econ,Undergraduate student,2/15/2020,14:00,17:00
2020/02/20 8:19:59 PM MST,ece,Graduate student,2/15/2020,15:25,17:00
2020/02/20 8:20:13 PM MST,ece,Graduate student,2/15/2020,15:25,17:00
2020/02/20 8:20:28 PM MST,ece,Graduate student,2/15/2020,15:25,13:35
2020/02/20 8:20:42 PM MST,earth sciences,Undergraduate student,2/16/2020,12:30,15:23
2020/02/20 8:21:00 PM MST,geog,Undergraduate student,2/16/2020,12:34,15:55
2020/02/20 8:21:33 PM MST,math,Undergraduate student,2/16/2020,14:55,16:15
2020/02/20 8:21:49 PM MST,math,Undergraduate student,2/16/2020,15:57,14:15
2020/02/20 8:22:09 PM MST,geog,Undergraduate student,2/18/2020,12:06,13:40
2020/02/20 8:22:23 PM MST,earth sciences,Undergraduate student,2/18/2020,12:10,
2020/02/20 8:22:47 PM MST,earth sciences,Undergraduate student,2/18/2020,12:20,15:00
2020/02/20 8:23:07 PM MST,biology/eemb/mcdb,Undergraduate student,2/18/2020,12:45,14:11
2020/02/20 8:23:22 PM MST,biology/eemb/mcdb,Undergraduate student,2/18/2020,12:46,15:26
2020/02/20 8:23:42 PM MST,econ,Undergraduate student,2/18/2020,13:06,14:00
2020/02/20 8:24:06 PM MST,poli sci,Undergraduate student,2/18/2020,13:10,
2020/02/20 8:24:20 PM MST,pstat / stats / actuarial,Undergraduate student,2/18/2020,13:19,18:00
2020/02/20 8:24:34 PM MST,bren / environmental studies,Undergraduate student,2/18/2020,13:30,14:59
2020/02/20 8:24:54 PM MST,pstat / stats / actuarial,Graduate student,2/18/2020,13:52,18:40
2020/02/20 8:26:07 PM MST,geog,Undergraduate student,2/18/2020,14:25,17:15
2020/02/20 8:26:18 PM MST,ece,Graduate student,2/18/2020,14:55,16:40
2020/02/20 8:26:30 PM MST,earth sciences,Undergraduate student,2/18/2020,15:00,
2020/02/20 8:26:42 PM MST,econ,Undergraduate student,2/18/2020,15:10,18:30
2020/02/20 8:27:01 PM MST,geog,Undergraduate student,2/18/2020,15:15,15:50
2020/02/20 8:27:14 PM MST,psychology,Undergraduate student,2/18/2020,15:15,17:00
2020/02/20 8:27:31 PM MST,biology/eemb/mcdb,Undergraduate student,2/18/2020,15:30,19:00
2020/02/20 8:27:49 PM MST,engineering,Undergraduate student,2/18/2020,16:50,20:00
2020/02/20 8:28:03 PM MST,sociology,Undergraduate student,2/18/2020,19:00,17:12
2020/02/20 8:28:36 PM MST,other (add to shift log),Faculty,2/19/2020,12:00,13:50
2020/02/20 8:28:50 PM MST,geog,Undergraduate student,2/19/2020,12:25,15:30
2020/02/20 8:29:02 PM MST,geog,Undergraduate student,2/19/2020,12:30,
2020/02/20 8:29:26 PM MST,poli sci,Undergraduate student,2/19/2020,12:30,
2020/02/20 8:29:38 PM MST,geog,Undergraduate student,2/19/2020,12:32,
2020/02/20 8:29:53 PM MST,econ,Undergraduate student,2/19/2020,12:45,12:45
2020/02/20 8:30:05 PM MST,econ,Undergraduate student,2/19/2020,12:10,
2020/02/20 8:30:23 PM MST,econ,Undergraduate student,2/19/2020,12:10,16:15
2020/02/20 8:30:46 PM MST,engineering,Undergraduate student,2/19/2020,13:17,15:00
2020/02/20 8:30:56 PM MST,econ,Undergraduate student,2/19/2020,13:45,15:00
2020/02/20 8:31:09 PM MST,econ,Undergraduate student,2/19/2020,13:45,
2020/02/20 8:31:23 PM MST,econ,Undergraduate student,2/19/2020,14:10,16:30
2020/02/20 8:31:38 PM MST,geog,Graduate student,2/19/2020,14:55,15:44
2020/02/20 8:31:58 PM MST,biology/eemb/mcdb,Undergraduate student,2/19/2020,14:43,15:04
2020/02/20 8:32:12 PM MST,poli sci,Undergraduate student,2/19/2020,14:48,15:46
2020/02/20 8:32:31 PM MST,geog,Undergraduate student,2/19/2020,15:04,16:30
2020/02/20 8:32:46 PM MST,sociology,Undergraduate student,2/19/2020,15:00,
2020/02/20 8:32:57 PM MST,earth sciences,Undergraduate student,2/19/2020,15:23,17:20
2020/02/20 8:33:09 PM MST,earth sciences,Undergraduate student,2/19/2020,15:30,16:52
2020/02/20 8:33:24 PM MST,econ,Undergraduate student,2/19/2020,15:41,
2020/02/20 8:33:40 PM MST,sociology,Undergraduate student,2/19/2020,15:49,
2020/02/20 8:33:50 PM MST,sociology,Undergraduate student,2/19/2020,15:49,
2020/02/20 8:34:04 PM MST,sociology,Undergraduate student,2/19/2020,15:49,18:30
2020/02/20 8:34:20 PM MST,ece,Graduate student,2/19/2020,17:05,18:21
2020/02/20 8:34:31 PM MST,geog,Undergraduate student,2/19/2020,17:06,
2020/02/20 8:34:44 PM MST,math,Undergraduate student,2/19/2020,17:11,
2020/02/20 8:34:54 PM MST,earth sciences,Undergraduate student,2/19/2020,18:50,
2020/02/20 8:35:27 PM MST,sociology,Undergraduate student,2/19/2020,17:15,
2020/02/20 8:35:40 PM MST,sociology,Undergraduate student,2/19/2020,17:15,17:25
2020/02/20 8:36:04 PM MST,geog,Graduate student,2/20/2020,12:41,13:31
2020/02/20 8:36:30 PM MST,geog,Undergraduate student,2/20/2020,12:42,16:35
2020/02/20 8:36:47 PM MST,poli sci,Undergraduate student,2/20/2020,13:27,14:30
2020/02/20 8:37:00 PM MST,geog,Undergraduate student,2/20/2020,13:30,17:10
2020/02/20 8:37:14 PM MST,ece,Graduate student,2/20/2020,13:45,14:58
2020/02/20 8:37:36 PM MST,pstat / stats / actuarial,Graduate student,2/20/2020,14:00,14:58
2020/02/20 8:37:49 PM MST,pstat / stats / actuarial,Graduate student,2/20/2020,14:00,
2020/02/20 8:38:04 PM MST,physics,Undergraduate student,2/20/2020,14:11,
2020/02/20 8:38:15 PM MST,physics,Undergraduate student,2/20/2020,14:10,
2020/02/20 8:38:27 PM MST,econ,Undergraduate student,2/20/2020,14:30,
2020/02/26 12:59:00 PM MST,econ,Undergraduate student,2/20/2020,14:35,
2020/02/26 12:59:13 PM MST,econ,Undergraduate student,2/20/2020,14:50,17:35
2020/02/26 12:59:25 PM MST,econ,Undergraduate student,2/20/2020,15:15,16:50
2020/02/26 12:59:43 PM MST,econ,Graduate student,2/20/2020,15:25,16:30
2020/02/26 1:00:34 PM MST,pstat / stats / actuarial,Undergraduate student,2/20/2020,16:00,
2020/02/26 1:00:44 PM MST,econ,Undergraduate student,2/20/2020,15:45,16:40
2020/02/26 1:01:05 PM MST,pstat / stats / actuarial,Undergraduate student,2/20/2020,16:06,18:20
2020/02/26 1:01:23 PM MST,chemistry,Undergraduate student,2/20/2020,16:06,19:00
2020/02/26 1:01:38 PM MST,geog,Graduate student,2/20/2020,18:00,19:42
2020/02/26 1:01:52 PM MST,pstat / stats / actuarial,Undergraduate student,2/20/2020,18:15,15:39
2020/02/26 1:02:08 PM MST,earth sciences,Undergraduate student,2/20/2020,13:00,14:00
2020/02/26 1:02:36 PM MST,geog,Undergraduate student,2/21/2020,13:00,14:00
2020/02/26 1:03:16 PM MST,pstat / stats / actuarial,Undergraduate student,2/21/2020,13:30,15:36
2020/02/26 1:03:39 PM MST,sociology,Undergraduate student,2/21/2020,13:42,
2020/02/26 1:04:08 PM MST,econ,Undergraduate student,2/21/2020,13:40,16:50
2020/02/26 1:04:23 PM MST,biology/eemb/mcdb,Undergraduate student,2/21/2020,14:30,
